datetime,SP15,NonSpin,RegDown,RegUp,Spin,expected_price,expected_upper,expected_lower,anomaly,is_genuine,anomaly_adjusted,gradcam,volatility
2025-12-04 15:00:00,55.11181,0.5,7.989999999999999,7.689999999999999,0.5,44.819527,113.8038,-24.16475,0.011999255104260313,0.4991061007053,0.011999255104260313,0.0,6.583237695564935
2025-12-04 16:00:00,42.74666666666667,1.48564,8.43008,4.50487,1.48564,38.27392,107.258194,-30.710358,0.003348047810978319,0.4181019245351517,0.003348047810978319,0.0,6.750028648841912
2025-12-04 17:00:00,40.169356666666665,0.70413,5.46371,3.60352,0.70413,26.412739,95.39702,-42.571537,0.0072593932961682005,0.5173181123211331,0.0072593932961682005,0.0,7.1371224085675085
2025-12-04 18:00:00,40.62124,1.10952,7.0,1.10952,1.10952,29.597973,98.582245,-39.386303,0.00873277317398108,0.5385392711099458,0.00873277317398108,0.0,7.424040433171562
2025-12-04 19:00:00,38.42422333333334,0.45,4.37547,1.29398,0.45,22.678293,91.66257,-46.305984,0.008334157505964907,0.5195762968939635,0.008334157505964907,0.0,7.8108819407781
2025-12-04 20:00:00,36.960213333333336,0.41,4.84387,2.07737,0.41,30.16131,99.145584,-38.822968,0.00965362304961512,0.392729429867162,0.00965362304961512,0.0,8.209431434275299
2025-12-04 21:00:00,35.26726333333333,0.41,7.0,1.4429200000000002,0.41,27.697819,96.6821,-41.286457,0.002519972601054027,0.3892764046399604,0.002519972601054027,0.0,8.521732381377912
2025-12-04 22:00:00,38.223546666666664,0.5,7.0,3.62702,0.5,34.309303,103.29358,-34.674973,0.0027049329653843976,0.3762760970262214,0.0027049329653843976,0.0,8.779281054302029
2025-12-04 23:00:00,48.54967666666666,0.5,7.0,0.8574999999999999,0.5,41.622498,110.60677,-27.361778,0.006207530646764324,0.3027222223437356,0.006207530646764324,0.0,8.735772540521296
2025-12-05 00:00:00,58.07718666666667,0.5,6.64746,0.5,0.5,60.974556,129.95883,-8.00972,0.016549307041086515,0.3128294960088982,0.016549307041086515,0.0,8.663905201249419
2025-12-05 01:00:00,58.626173333333334,0.5,4.64614,1.44855,0.5,71.5294,140.51367,2.5451279,0.016553969287070106,0.40475921544953214,0.016553969287070106,0.0,8.656041779300255
2025-12-05 02:00:00,57.86205666666667,0.5,3.0,1.67722,0.5,78.95106,147.93533,9.966782,0.015105648055523514,0.4026182955218401,0.015105648055523514,0.0,8.525310454943948
2025-12-05 03:00:00,58.02567666666667,0.5,1.21,1.26,0.5,72.91,141.89429,3.9257278,0.015816093067701955,0.40905512159796686,0.015816093067701955,0.0,8.453450720247078
2025-12-05 04:00:00,58.62735333333333,0.5,4.01,1.8950000000000002,0.5,73.34307,142.32735,4.358795,0.01655620324235681,0.40500361405069424,0.01655620324235681,0.0,8.403787631560435
2025-12-05 05:00:00,58.49919,0.5,4.01,2.43063,0.5,67.456055,136.44034,-1.5282211,0.014652834428358378,0.4101120307376253,0.014652834428358378,0.0,8.38575683005752
2025-12-05 06:00:00,57.71188333333333,1.53876,4.41438,2.00654,1.53876,59.384758,128.36903,-9.599518,0.015886055592643965,0.4034693401679615,0.015886055592643965,0.0,8.331432097216675
2025-12-05 07:00:00,56.677033333333334,1.5,5.59487,2.0,1.5,63.905563,132.88983,-5.0787125,0.013732547195210125,0.4008412685227773,0.013732547195210125,0.0,8.29342029152076
2025-12-05 08:00:00,51.577153333333335,1.5,5.97491,2.0356,1.5,57.419,126.403275,-11.565277,0.009835959461570782,0.35800410038538805,0.009835959461570782,0.0,8.256441590306865
2025-12-05 09:00:00,50.13012,1.5,4.01,1.7918200000000002,1.5,57.21675,126.20103,-11.767525,0.006393575601082392,0.3949385131064649,0.006393575601082392,0.0,8.255767652282461
2025-12-05 10:00:00,49.67262333333334,0.41,4.01,1.71251,0.41,50.45424,119.438515,-18.530037,0.005239266796704203,0.405335222638858,0.005239266796704203,0.0,8.256928819843363
2025-12-05 11:00:00,49.76210666666666,0.5,4.01,1.3687499999999997,0.5,47.05773,116.04201,-21.926544,0.0056378165567556905,0.40951011111129043,0.0056378165567556905,0.0,8.257725998972337
2025-12-05 12:00:00,50.23417666666666,0.5,3.96655,0.62,0.5,53.46838,122.45265,-15.515896,0.007585648669074099,0.40612409097846147,0.007585648669074099,0.0,8.253138528038557
2025-12-05 13:00:00,53.376920000000005,0.5,3.92541,0.61,0.5,63.44396,132.42824,-5.5403175,0.012950545962118604,0.3800215798270292,0.012950545962118604,0.0,8.211032052513325
2025-12-05 14:00:00,59.29743,0.5,6.010000000000001,5.93373,1.5,50.726044,119.71032,-18.258232,0.01685536561564649,0.4869939074157571,0.01685536561564649,0.0,8.187057731145902
2025-12-05 15:00:00,53.10608333333334,0.5,7.0,3.18,1.0,46.341248,115.32552,-22.643028,0.011122234659407232,0.48364708635249615,0.011122234659407232,0.0,8.144613471029748
2025-12-05 16:00:00,38.51603333333333,1.5,7.0,2.7000000000000006,1.5,35.07847,104.062744,-33.905807,0.0026562297233229805,0.3949458081008428,0.0026562297233229805,0.0,8.353619880070184
2025-12-05 17:00:00,38.05667333333333,1.5,4.63504,2.72789,1.5,28.397257,97.38153,-40.58702,0.012504955415318441,0.5389563283696113,0.012504955415318441,0.0,8.471103518997143
2025-12-05 18:00:00,37.585993333333334,0.49935,5.24831,1.3443499999999997,0.49935,22.50243,91.48671,-46.481846,0.013659947994960148,0.5381649058797044,0.013659947994960148,0.0,8.63559784649111
2025-12-05 19:00:00,37.074099999999994,0.41,4.78534,1.03839,0.41,21.001894,89.98617,-47.982384,0.010723701277453394,0.5370548530727183,0.010723701277453394,0.0,8.716279566767517
2025-12-05 20:00:00,34.950403333333334,0.3,5.995920000000001,1.87298,0.3,13.090406,82.074684,-55.893867,0.0032456944299267725,0.3861894733595326,0.0032456944299267725,0.0,8.852052138205185
2025-12-05 21:00:00,33.07774333333334,0.18669,7.0,2.0500000000000003,0.18669,24.784449,93.76872,-44.19983,0.008237492549150962,0.3876869756605914,0.008237492549150962,0.0,9.015552468744056
